track_id, year, month, day, hour, i, lon, lat, slp, wind
30, 2000, 5, 26, 18, 15198058, 19.099520, 23.749713, 1.012290e+05, 1.470148e+01
31, 2000, 5, 24, 6, 17016531, 342.705116, 40.575000, 1.005108e+05, 1.385259e+01
31, 2000, 5, 24, 12, 28467783, 344.962755, 40.940743, 1.003291e+05, 1.959324e+01
31, 2000, 5, 24, 18, 3860169, 346.753999, 41.210228, 9.991366e+04, 2.106950e+01
31, 2000, 5, 25, 0, 17020837, 348.174566, 41.157565, 9.974942e+04, 2.068494e+01
31, 2000, 5, 25, 6, 25561267, 349.151459, 40.370388, 9.946624e+04, 2.480374e+01
31, 2000, 5, 25, 12, 2134133, 349.356654, 40.539887, 9.932170e+04, 2.732359e+01
31, 2000, 5, 25, 18, 2134779, 349.418553, 37.737255, 9.927465e+04, 2.706237e+01
31, 2000, 5, 26, 0, 967749, 352.533048, 37.858789, 9.931084e+04, 2.589080e+01
31, 2000, 5, 26, 6, 26094458, 355.438285, 37.422565, 9.941335e+04, 1.407884e+01
31, 2000, 5, 26, 12, 11899108, 357.184837, 37.542977, 9.946009e+04, 2.281295e+01
31, 2000, 5, 26, 18, 549056, 359.199455, 33.962790, 9.925412e+04, 1.842217e+01
31, 2000, 5, 27, 0, 9416679, 2.066624, 34.624794, 9.930393e+04, 1.979554e+01
32, 2000, 5, 25, 6, 22888812, 226.091948, 20.050947, 1.013065e+05, 1.879321e+01
32, 2000, 5, 25, 12, 20709857, 224.443631, 20.416444, 1.011641e+05, 1.830112e+01
32, 2000, 5, 25, 18, 22883615, 223.057369, 19.831936, 1.012003e+05, 1.911772e+01
32, 2000, 5, 26, 0, 1821060, 221.384202, 20.023319, 1.010273e+05, 2.107318e+01
32, 2000, 5, 26, 6, 16105939, 219.954133, 19.969992, 1.011654e+05, 2.312545e+01
32, 2000, 5, 26, 12, 26294007, 218.123065, 19.934453, 1.010183e+05, 2.003428e+01
32, 2000, 5, 26, 18, 20715787, 216.236016, 19.972469, 1.011037e+05, 2.288218e+01
32, 2000, 5, 27, 0, 10990808, 214.523822, 20.407907, 1.009273e+05, 2.456328e+01
32, 2000, 5, 27, 6, 28379650, 212.969412, 20.696058, 1.010773e+05, 2.095357e+01
32, 2000, 5, 27, 12, 21648128, 211.857617, 21.249147, 1.009651e+05, 1.843713e+01
32, 2000, 5, 27, 18, 8308629, 210.706796, 21.796636, 1.010628e+05, 1.946414e+01
33, 2000, 5, 26, 12, 20903293, 67.045014, 19.846714, 1.005834e+05, 1.816765e+01
33, 2000, 5, 26, 18, 14925114, 66.935480, 20.845511, 1.006614e+05, 2.081561e+01
33, 2000, 5, 27, 0, 20896168, 67.111506, 23.232860, 1.004429e+05, 2.159369e+01
33, 2000, 5, 27, 6, 22976009, 68.158507, 24.131204, 1.006803e+05, 2.269820e+01
33, 2000, 5, 27, 12, 1049693, 66.941019, 24.509212, 1.005213e+05, 2.136349e+01
33, 2000, 5, 27, 18, 17492198, 67.295349, 25.619018, 1.003966e+05, 2.083967e+01
33, 2000, 5, 28, 0, 2295681, 68.366683, 26.968724, 1.000926e+05, 2.499399e+01
33, 2000, 5, 28, 6, 17499339, 69.679002, 27.849947, 9.985677e+04, 3.023104e+01
33, 2000, 5, 28, 12, 6911063, 70.679821, 29.476174, 9.906940e+04, 3.326092e+01
33, 2000, 5, 28, 18, 12380311, 71.791963, 31.183386, 9.850225e+04, 3.791061e+01
33, 2000, 5, 29, 0, 3080139, 72.942433, 32.198844, 9.852825e+04, 2.785694e+01
33, 2000, 5, 29, 6, 4367641, 74.915525, 33.278553, 9.882589e+04, 2.460049e+01
33, 2000, 5, 29, 12, 4368437, 77.779363, 34.875174, 9.890330e+04, 2.693579e+01
33, 2000, 5, 29, 18, 255827, 80.873348, 37.380849, 9.865565e+04, 2.853788e+01
34, 2000, 5, 27, 12, 13552039, 330.014307, 27.100393, 1.006138e+05, 2.372145e+01
34, 2000, 5, 28, 0, 28630918, 330.371268, 27.928545, 1.009073e+05, 2.555765e+01
34, 2000, 5, 28, 6, 24039977, 330.490814, 28.564687, 1.008621e+05, 2.614638e+01
34, 2000, 5, 28, 12, 24040392, 330.416202, 28.243543, 1.009468e+05, 1.963504e+01
34, 2000, 5, 28, 18, 5876783, 330.259477, 28.293412, 1.008701e+05, 2.162053e+01
34, 2000, 5, 29, 0, 27737479, 329.994230, 28.271781, 1.010055e+05, 1.830013e+01
34, 2000, 5, 29, 6, 18654838, 329.769636, 28.567338, 1.009487e+05, 1.698923e+01
34, 2000, 5, 29, 12, 18654870, 329.576526, 28.399983, 1.010924e+05, 1.790840e+01
34, 2000, 5, 30, 0, 25884955, 328.467353, 28.264204, 1.011447e+05, 1.792209e+01
34, 2000, 5, 30, 6, 7301193, 328.109438, 28.917497, 1.011267e+05, 2.420634e+01
34, 2000, 5, 30, 12, 18657113, 327.245602, 29.277719, 1.011827e+05, 1.822763e+01
34, 2000, 5, 30, 18, 24041042, 326.345029, 29.192675, 1.010253e+05, 1.920786e+01
34, 2000, 5, 31, 0, 24040474, 326.103961, 29.358468, 1.010394e+05, 2.179958e+01
34, 2000, 5, 31, 6, 21739442, 325.581409, 30.905964, 1.007007e+05, 2.438676e+01
34, 2000, 5, 31, 12, 8339534, 324.563733, 31.369416, 1.001881e+05, 2.645970e+01
34, 2000, 5, 31, 18, 11458703, 323.712153, 30.983939, 1.001319e+05, 2.410807e+01
34, 2000, 6, 1, 0, 11459138, 323.086190, 30.887584, 1.001810e+05, 2.155072e+01
34, 2000, 6, 1, 6, 11459290, 323.015803, 30.790595, 9.979844e+04, 2.174221e+01
34, 2000, 6, 1, 12, 16778412, 322.064798, 30.955308, 9.994278e+04, 2.682382e+01
34, 2000, 6, 1, 18, 11459579, 320.933883, 31.067335, 9.986883e+04, 2.721998e+01
34, 2000, 6, 2, 0, 21851294, 318.982147, 30.803256, 9.963694e+04, 2.763937e+01
34, 2000, 6, 2, 6, 26520076, 317.314719, 30.195819, 9.931884e+04, 2.291374e+01
34, 2000, 6, 2, 12, 11473340, 315.571100, 29.399228, 9.945938e+04, 2.645842e+01
34, 2000, 6, 2, 18, 6671075, 314.388848, 28.746595, 9.956323e+04, 2.740684e+01
34, 2000, 6, 3, 0, 16784572, 313.262604, 27.985926, 9.988780e+04, 2.957020e+01
34, 2000, 6, 3, 6, 27454977, 312.370132, 27.821208, 9.967301e+04, 3.104616e+01
34, 2000, 6, 3, 12, 27454919, 311.453838, 27.495086, 9.990105e+04, 2.166155e+01
34, 2000, 6, 3, 18, 20801923, 310.747139, 27.477492, 9.975216e+04, 2.981237e+01
34, 2000, 6, 4, 0, 8021942, 310.395154, 27.554504, 9.985852e+04, 2.624998e+01
34, 2000, 6, 4, 6, 313699, 309.754596, 27.594350, 9.987973e+04, 2.514242e+01
34, 2000, 6, 4, 12, 8021472, 309.450578, 27.629862, 1.001494e+05, 2.394969e+01
34, 2000, 6, 4, 18, 26311756, 308.835522, 28.057759, 1.000307e+05, 2.639630e+01
34, 2000, 6, 5, 0, 14891501, 308.196783, 27.943482, 1.003125e+05, 2.241054e+01
34, 2000, 6, 5, 6, 22926295, 307.656462, 27.915516, 1.004531e+05, 2.023139e+01
34, 2000, 6, 5, 12, 10191461, 306.740757, 28.076466, 1.007134e+05, 2.049523e+01
34, 2000, 6, 5, 18, 20807558, 305.676805, 28.633236, 1.007255e+05, 1.856035e+01
34, 2000, 6, 6, 0, 5658133, 304.589927, 29.447190, 1.009699e+05, 1.778435e+01
35, 2000, 5, 30, 0, 19591751, 190.570648, 25.433837, 1.007764e+05, 1.960816e+01
35, 2000, 5, 30, 6, 19590062, 191.973973, 26.968695, 1.004285e+05, 2.743102e+01
35, 2000, 5, 30, 12, 3011191, 191.357759, 27.058629, 1.001088e+05, 2.928947e+01
35, 2000, 5, 30, 18, 959931, 191.520197, 28.095088, 9.962315e+04, 2.858019e+01
35, 2000, 5, 31, 0, 96352, 191.430976, 29.687065, 9.919362e+04, 2.976856e+01
35, 2000, 5, 31, 6, 25552278, 191.134530, 30.332722, 9.913512e+04, 3.276162e+01
35, 2000, 5, 31, 12, 11844499, 190.399073, 30.990510, 9.850641e+04, 3.188799e+01
35, 2000, 5, 31, 18, 19569618, 189.626539, 31.638870, 9.848284e+04, 2.887280e+01
35, 2000, 6, 1, 0, 3004457, 188.988789, 32.472559, 9.855280e+04, 3.217612e+01
35, 2000, 6, 1, 6, 19570917, 188.659506, 32.916707, 9.867845e+04, 2.963478e+01
35, 2000, 6, 1, 12, 532926, 188.272211, 33.828320, 9.879107e+04, 2.492674e+01
35, 2000, 6, 1, 18, 1687542, 188.191734, 34.977475, 9.886469e+04, 2.456654e+01
35, 2000, 6, 2, 0, 6310987, 188.269418, 36.017719, 9.878386e+04, 2.442892e+01
35, 2000, 6, 2, 6, 1688104, 189.376309, 37.250416, 9.885490e+04, 2.735065e+01
35, 2000, 6, 2, 12, 4294145, 190.439782, 38.755476, 9.881674e+04, 2.542632e+01
35, 2000, 6, 2, 18, 13154745, 191.951898, 40.470548, 9.878614e+04, 2.554008e+01
35, 2000, 6, 3, 0, 13154264, 193.539655, 42.168405, 9.871469e+04, 2.863500e+01
35, 2000, 6, 3, 6, 28591883, 196.017083, 44.042272, 9.870138e+04, 2.767074e+01
35, 2000, 6, 3, 12, 13155689, 198.765141, 46.541311, 9.861711e+04, 2.728670e+01
35, 2000, 6, 3, 18, 22267571, 202.144535, 49.731505, 9.836318e+04, 2.806954e+01
36, 2000, 5, 30, 12, 23807136, 191.640285, 13.490220, 1.006957e+05, 1.831118e+01
36, 2000, 5, 30, 18, 12186753, 191.029783, 13.912493, 1.007129e+05, 1.853019e+01
36, 2000, 5, 31, 0, 12186022, 190.331540, 14.364160, 1.006287e+05, 1.705372e+01
36, 2000, 5, 31, 6, 24699026, 189.306815, 15.210503, 1.006939e+05, 1.803615e+01
36, 2000, 5, 31, 12, 1806076, 188.665528, 15.021488, 1.007079e+05, 1.843772e+01
36, 2000, 5, 31, 18, 28284037, 187.681105, 16.002568, 1.004670e+05, 2.207951e+01
36, 2000, 6, 1, 0, 10016355, 187.338927, 16.237329, 1.005458e+05, 1.647568e+01
36, 2000, 6, 1, 6, 14356897, 186.726913, 16.935504, 1.004644e+05, 2.798207e+01
36, 2000, 6, 1, 12, 14357558, 185.888896, 17.065939, 1.005764e+05, 1.835821e+01
36, 2000, 6, 1, 18, 28710064, 185.110596, 17.528707, 1.006585e+05, 1.802527e+01
36, 2000, 6, 2, 0, 14359086, 184.469621, 17.682023, 1.005960e+05, 1.570905e+01
36, 2000, 6, 2, 6, 19446715, 183.872141, 18.025454, 1.005821e+05, 2.842089e+01
36, 2000, 6, 2, 12, 9260970, 182.955354, 18.489808, 1.004235e+05, 1.942032e+01
36, 2000, 6, 2, 18, 22459673, 182.133206, 18.810201, 1.003454e+05, 1.969584e+01
36, 2000, 6, 3, 0, 9261803, 181.361369, 19.216674, 1.005027e+05, 2.141704e+01
36, 2000, 6, 3, 6, 26801480, 180.502398, 19.597249, 1.005039e+05, 2.411311e+01
36, 2000, 6, 3, 12, 1381091, 179.667429, 19.701596, 1.005655e+05, 2.236886e+01
36, 2000, 6, 3, 18, 19425213, 178.533197, 19.948487, 1.006999e+05, 2.067809e+01
36, 2000, 6, 4, 0, 19425508, 177.436596, 19.775171, 1.009288e+05, 1.708437e+01
36, 2000, 6, 4, 6, 24789708, 176.369335, 19.710478, 1.009229e+05, 2.109354e+01
37, 2000, 5, 30, 12, 26504993, 117.086147, 32.390165, 1.013015e+05, 1.612624e+01
37, 2000, 5, 30, 18, 26505009, 116.791771, 32.299850, 1.011193e+05, 1.750535e+01
37, 2000, 5, 31, 0, 3757382, 116.912814, 32.003190, 1.011540e+05, 1.905771e+01
37, 2000, 5, 31, 6, 21775693, 117.548182, 31.990940, 1.010276e+05, 1.523410e+01
37, 2000, 5, 31, 12, 15202960, 117.468294, 32.429800, 1.010424e+05, 1.773163e+01
37, 2000, 5, 31, 18, 26505036, 116.719217, 31.994265, 1.009729e+05, 1.920023e+01
37, 2000, 6, 1, 0, 8350370, 116.780330, 31.927383, 1.010259e+05, 1.818536e+01
37, 2000, 6, 1, 6, 28120284, 116.417844, 32.009240, 1.009556e+05, 1.605511e+01
37, 2000, 6, 1, 12, 8350864, 115.937726, 31.474811, 1.010049e+05, 1.662985e+01
37, 2000, 6, 1, 18, 8350888, 115.849049, 31.598553, 1.009930e+05, 1.782667e+01
37, 2000, 6, 2, 0, 21777409, 115.193756, 31.146074, 1.010421e+05, 1.629005e+01
37, 2000, 6, 2, 6, 29014729, 115.095992, 31.085037, 1.009460e+05, 1.510259e+01
37, 2000, 6, 2, 12, 21777109, 114.912446, 31.329862, 1.010268e+05, 1.594152e+01
37, 2000, 6, 2, 18, 8350846, 115.818082, 31.315132, 1.009155e+05, 1.857339e+01
37, 2000, 6, 3, 0, 21776995, 114.710590, 32.239642, 1.009468e+05, 1.671272e+01
37, 2000, 6, 3, 6, 3757443, 116.064812, 32.308387, 1.008638e+05, 1.855824e+01
37, 2000, 6, 3, 12, 1527242, 118.077589, 32.677224, 1.005322e+05, 2.115018e+01
37, 2000, 6, 3, 18, 8351209, 119.916267, 33.549046, 1.003061e+05, 2.323190e+01
37, 2000, 6, 4, 0, 11222816, 121.414361, 34.057204, 1.004427e+05, 2.771508e+01
37, 2000, 6, 4, 6, 16659386, 124.385760, 35.018503, 1.003624e+05, 2.316958e+01
37, 2000, 6, 4, 12, 11219606, 127.050314, 35.681221, 1.003463e+05, 2.227499e+01
37, 2000, 6, 4, 18, 25799006, 130.471936, 37.779235, 1.004833e+05, 2.148815e+01
37, 2000, 6, 5, 0, 16018542, 133.725151, 39.093554, 1.004727e+05, 2.285900e+01
38, 2000, 6, 1, 6, 120117, 270.643982, 10.263661, 1.006337e+05, 1.908249e+01
38, 2000, 6, 1, 12, 6876745, 271.030322, 10.044829, 1.005971e+05, 1.872482e+01
38, 2000, 6, 1, 18, 27975576, 271.258561, 10.041396, 1.005793e+05, 1.817570e+01
38, 2000, 6, 2, 0, 17396663, 271.721753, 9.617309, 1.004407e+05, 1.921587e+01
38, 2000, 6, 2, 6, 12277212, 272.149017, 9.687620, 1.002713e+05, 2.201283e+01
38, 2000, 6, 2, 12, 1033069, 272.684520, 10.209574, 9.943339e+04, 2.601940e+01
38, 2000, 6, 2, 18, 17400638, 273.074762, 10.381704, 9.882077e+04, 2.655607e+01
38, 2000, 6, 3, 0, 2263503, 273.900404, 10.743691, 9.827380e+04, 3.647940e+01
38, 2000, 6, 3, 6, 26601884, 274.573803, 11.245530, 9.788059e+04, 3.846682e+01
38, 2000, 6, 3, 12, 12280301, 275.382600, 11.728297, 9.744701e+04, 4.253837e+01
38, 2000, 6, 3, 18, 28087631, 276.361616, 12.234639, 9.688360e+04, 4.831293e+01
38, 2000, 6, 4, 0, 14889574, 277.774337, 12.944588, 9.687552e+04, 4.929206e+01
38, 2000, 6, 4, 6, 24714786, 279.157398, 13.672114, 9.638941e+04, 5.622726e+01
38, 2000, 6, 4, 12, 4734479, 280.708618, 14.432698, 9.723255e+04, 4.532256e+01
38, 2000, 6, 4, 18, 7117223, 281.858486, 15.417307, 9.849567e+04, 3.337092e+01
38, 2000, 6, 5, 0, 12992620, 282.704735, 16.273251, 9.929505e+04, 3.329689e+01
38, 2000, 6, 5, 6, 7114628, 283.997144, 17.327887, 9.894844e+04, 4.149883e+01
38, 2000, 6, 5, 12, 25775840, 285.165163, 18.166216, 9.924120e+04, 3.346151e+01
38, 2000, 6, 5, 18, 4760864, 286.332677, 18.936157, 9.989629e+04, 2.510989e+01
38, 2000, 6, 6, 0, 16168648, 287.173437, 19.866275, 1.004406e+05, 1.703827e+01
38, 2000, 6, 6, 6, 1843486, 287.797982, 20.228402, 1.005987e+05, 1.676956e+01
38, 2000, 6, 6, 12, 4761623, 288.421862, 20.607472, 1.007196e+05, 1.399526e+01
38, 2000, 6, 6, 18, 22948948, 288.514735, 21.074374, 1.006866e+05, 1.409950e+01
38, 2000, 6, 7, 0, 10236295, 288.569436, 21.331124, 1.007610e+05, 1.675154e+01
38, 2000, 6, 7, 6, 24720248, 288.105938, 21.798983, 1.007880e+05, 1.771421e+01
38, 2000, 6, 7, 12, 22949482, 287.166728, 22.284396, 1.008658e+05, 2.178723e+01
38, 2000, 6, 7, 18, 4762457, 286.811845, 22.520024, 1.007506e+05, 1.860377e+01
38, 2000, 6, 8, 0, 6894677, 285.906233, 23.182057, 1.005174e+05, 2.840604e+01
38, 2000, 6, 8, 6, 2279387, 285.043646, 23.158046, 1.004515e+05, 1.903105e+01
38, 2000, 6, 8, 12, 2280554, 284.678773, 23.884399, 1.006414e+05, 1.841883e+01
38, 2000, 6, 8, 18, 1041637, 284.117380, 24.132442, 1.005963e+05, 1.848940e+01
38, 2000, 6, 9, 0, 22129207, 284.183035, 24.738069, 1.006648e+05, 1.610692e+01
38, 2000, 6, 9, 6, 8604527, 285.242664, 25.731098, 1.005274e+05, 2.507916e+01
38, 2000, 6, 9, 12, 8604322, 285.639042, 25.784563, 1.006189e+05, 2.050071e+01
38, 2000, 6, 9, 18, 8598792, 287.199311, 26.526012, 1.004737e+05, 1.780596e+01
39, 2000, 6, 1, 6, 21692025, 260.612107, 10.821254, 1.006476e+05, 1.711341e+01
39, 2000, 6, 1, 12, 15183146, 260.081023, 10.292010, 1.005909e+05, 1.516174e+01
39, 2000, 6, 1, 18, 24304985, 260.153357, 9.847946, 1.004336e+05, 1.786427e+01
39, 2000, 6, 2, 0, 15183334, 260.101699, 10.577991, 1.004869e+05, 1.525261e+01
39, 2000, 6, 2, 6, 5172585, 259.182953, 11.011376, 1.004461e+05, 1.773065e+01
39, 2000, 6, 2, 12, 23352808, 258.631211, 10.700861, 1.000634e+05, 1.997042e+01
39, 2000, 6, 2, 18, 11044176, 258.438837, 10.844066, 1.001635e+05, 2.365594e+01
39, 2000, 6, 3, 0, 11044431, 257.788692, 10.947015, 9.996038e+04, 2.421100e+01
39, 2000, 6, 3, 6, 16571621, 257.946948, 11.188006, 9.919071e+04, 3.887887e+01
39, 2000, 6, 3, 12, 16571581, 258.016870, 11.250609, 9.922531e+04, 2.881260e+01
39, 2000, 6, 3, 18, 5172335, 258.424005, 11.343974, 9.882998e+04, 3.137734e+01
39, 2000, 6, 4, 0, 11044611, 258.770748, 11.562708, 9.836020e+04, 3.342262e+01
39, 2000, 6, 4, 6, 824559, 259.035623, 11.743965, 9.813480e+04, 4.048474e+01
39, 2000, 6, 4, 12, 26488158, 259.568790, 11.892077, 9.747493e+04, 4.607167e+01
39, 2000, 6, 4, 18, 21690833, 260.144405, 12.058010, 9.777058e+04, 4.596541e+01
39, 2000, 6, 5, 0, 28117435, 260.673371, 12.109687, 9.849187e+04, 4.112660e+01
39, 2000, 6, 5, 6, 364251, 260.703843, 11.554264, 1.006106e+05, 1.578413e+01
39, 2000, 6, 5, 12, 364241, 260.668801, 11.630931, 1.005887e+05, 2.070265e+01
40, 2000, 6, 2, 18, 117151, 238.212557, 33.235306, 1.006914e+05, 2.339686e+01
40, 2000, 6, 3, 0, 12221930, 237.071516, 34.583749, 1.003231e+05, 2.594641e+01
40, 2000, 6, 3, 6, 4678188, 236.329004, 35.972099, 1.000054e+05, 2.598705e+01
40, 2000, 6, 3, 12, 20665193, 234.580234, 37.542688, 9.997420e+04, 2.503473e+01
40, 2000, 6, 3, 18, 20666161, 231.816588, 38.715175, 1.000329e+05, 2.373977e+01
40, 2000, 6, 4, 0, 2549947, 228.532355, 39.049427, 9.993746e+04, 2.160641e+01
40, 2000, 6, 4, 6, 7160344, 225.639805, 38.983056, 9.972074e+04, 2.336548e+01
40, 2000, 6, 4, 12, 28589883, 223.880194, 37.570916, 9.958511e+04, 2.074391e+01
40, 2000, 6, 4, 18, 27047214, 224.650443, 36.022368, 9.966950e+04, 2.061570e+01
40, 2000, 6, 5, 0, 16097195, 227.210268, 35.700476, 9.981095e+04, 2.187925e+01
41, 2000, 6, 2, 18, 10088758, 231.455922, 33.217579, 1.005701e+05, 2.096128e+01
41, 2000, 6, 3, 0, 25377910, 229.944378, 34.237720, 1.002707e+05, 2.180633e+01
41, 2000, 6, 3, 6, 16096084, 229.509856, 34.446891, 1.001098e+05, 2.469392e+01
41, 2000, 6, 3, 12, 25378235, 226.988458, 34.925788, 9.982481e+04, 2.717446e+01
41, 2000, 6, 3, 18, 28291440, 225.248554, 33.982295, 9.967281e+04, 2.599976e+01
41, 2000, 6, 4, 0, 10092512, 225.833034, 34.081816, 9.921673e+04, 2.702394e+01
41, 2000, 6, 4, 6, 16097737, 226.423798, 33.870152, 9.927942e+04, 2.911455e+01
41, 2000, 6, 4, 12, 1819075, 228.225392, 35.268641, 9.937130e+04, 2.781313e+01
41, 2000, 6, 4, 18, 4688386, 228.637197, 37.272806, 9.903819e+04, 2.808523e+01
41, 2000, 6, 5, 0, 2549839, 228.031448, 38.878882, 9.905777e+04, 2.332049e+01
41, 2000, 6, 5, 6, 18239629, 227.864421, 39.800136, 9.917962e+04, 1.968512e+01
41, 2000, 6, 5, 12, 18240039, 228.424503, 40.489534, 9.924276e+04, 1.868853e+01
41, 2000, 6, 5, 18, 1177637, 229.933788, 41.793891, 9.952152e+04, 1.988978e+01
41, 2000, 6, 6, 0, 13133519, 231.004607, 43.185081, 9.958055e+04, 1.850862e+01
41, 2000, 6, 6, 6, 18245543, 232.476502, 45.323798, 9.969326e+04, 1.925747e+01
41, 2000, 6, 6, 12, 8874630, 232.959301, 47.356825, 9.963237e+04, 1.743979e+01
41, 2000, 6, 6, 18, 8874670, 233.281674, 48.473572, 9.968351e+04, 1.352956e+01
41, 2000, 6, 7, 0, 18245106, 234.919560, 49.142738, 9.979034e+04, 1.459477e+01
42, 2000, 6, 5, 18, 23603683, 184.146397, 11.408396, 1.006573e+05, 1.806915e+01
42, 2000, 6, 6, 0, 11549836, 183.205703, 11.573247, 1.004347e+05, 1.983880e+01
42, 2000, 6, 6, 6, 19437030, 182.838211, 11.751121, 1.004758e+05, 2.131339e+01
42, 2000, 6, 6, 12, 2958635, 182.225448, 12.159847, 1.002573e+05, 2.110274e+01
42, 2000, 6, 6, 18, 6019825, 181.585038, 12.243169, 9.973077e+04, 2.321162e+01
42, 2000, 6, 7, 0, 14351567, 180.895544, 12.500411, 9.969810e+04, 2.514417e+01
42, 2000, 6, 7, 6, 2958154, 180.223125, 12.852704, 9.976842e+04, 2.789753e+01
42, 2000, 6, 7, 12, 7562281, 179.566903, 13.191303, 9.997596e+04, 2.681277e+01
42, 2000, 6, 7, 18, 2957415, 178.886089, 13.236966, 1.000179e+05, 2.474801e+01
42, 2000, 6, 8, 0, 27820476, 178.149182, 13.495342, 9.972788e+04, 2.651454e+01
42, 2000, 6, 8, 6, 14345222, 177.452775, 13.475195, 1.002243e+05, 1.875633e+01
42, 2000, 6, 8, 12, 5118689, 177.027983, 13.634578, 1.004027e+05, 2.328694e+01
42, 2000, 6, 8, 18, 24789251, 176.060433, 13.713584, 1.005370e+05, 1.736712e+01
42, 2000, 6, 9, 0, 16518341, 175.465715, 13.616202, 1.006434e+05, 1.487215e+01
42, 2000, 6, 9, 6, 16518147, 175.297376, 13.755441, 1.005391e+05, 1.560699e+01
42, 2000, 6, 9, 12, 27946554, 175.150748, 13.930857, 1.005427e+05, 1.676883e+01
42, 2000, 6, 9, 18, 16518222, 175.122974, 13.783484, 1.005183e+05, 1.692949e+01
42, 2000, 6, 10, 0, 25461529, 175.422630, 14.068685, 1.005805e+05, 1.478645e+01
42, 2000, 6, 10, 6, 6581278, 175.329191, 14.411289, 1.004675e+05, 1.797990e+01
42, 2000, 6, 10, 12, 16517959, 175.545722, 14.499694, 1.005041e+05, 1.786972e+01
42, 2000, 6, 10, 18, 24789296, 176.163618, 15.128546, 1.004469e+05, 1.615736e+01
42, 2000, 6, 11, 0, 19428875, 176.868411, 15.935787, 1.004491e+05, 1.771939e+01
42, 2000, 6, 11, 6, 28709027, 177.194085, 16.588832, 1.004993e+05, 1.591029e+01
42, 2000, 6, 11, 12, 27820031, 177.741057, 16.959848, 1.006149e+05, 1.805070e+01
42, 2000, 6, 11, 18, 14344146, 178.649195, 17.508178, 1.005979e+05, 1.652834e+01
42, 2000, 6, 12, 0, 9263367, 179.373320, 17.941850, 1.006762e+05, 1.288458e+01
42, 2000, 6, 12, 6, 26801767, 180.018073, 18.652346, 1.007211e+05, 1.431286e+01
42, 2000, 6, 12, 12, 2953565, 180.554212, 20.160197, 1.007844e+05, 1.675917e+01
42, 2000, 6, 12, 18, 28937047, 180.828274, 21.561425, 1.006258e+05, 1.914634e+01
42, 2000, 6, 13, 0, 5162186, 180.444920, 22.038727, 1.005242e+05, 1.929322e+01
42, 2000, 6, 13, 6, 27321995, 180.263549, 22.023197, 1.006554e+05, 1.988076e+01
42, 2000, 6, 13, 12, 23342879, 180.317846, 22.517683, 1.007614e+05, 2.231620e+01
42, 2000, 6, 13, 18, 11023294, 179.308809, 23.134855, 1.005807e+05, 2.353916e+01
42, 2000, 6, 14, 0, 21604322, 178.501524, 22.939038, 1.008092e+05, 1.748473e+01
42, 2000, 6, 14, 6, 8293269, 177.983969, 22.784894, 1.009072e+05, 1.576738e+01
42, 2000, 6, 14, 12, 8293438, 177.352091, 22.739012, 1.010149e+05, 1.561584e+01
42, 2000, 6, 15, 0, 1519354, 176.201448, 23.114683, 1.010043e+05, 1.609507e+01
42, 2000, 6, 15, 6, 1519246, 176.177570, 23.376644, 1.007641e+05, 1.862022e+01
42, 2000, 6, 15, 12, 21607709, 175.463619, 23.281863, 1.009332e+05, 1.397993e+01
42, 2000, 6, 15, 18, 26471572, 175.058660, 23.590207, 1.009878e+05, 1.297360e+01
42, 2000, 6, 16, 0, 21608235, 175.174625, 24.064656, 1.009717e+05, 1.660109e+01
42, 2000, 6, 16, 6, 3700193, 175.317474, 24.554606, 1.007161e+05, 1.549007e+01
42, 2000, 6, 16, 12, 3700346, 175.119351, 24.366697, 1.009219e+05, 1.754070e+01
42, 2000, 6, 17, 6, 359594, 174.356283, 24.176539, 1.010523e+05, 1.620370e+01
43, 2000, 6, 6, 18, 4591577, 103.692124, 9.589210, 1.008244e+05, 2.019283e+01
43, 2000, 6, 7, 0, 9900534, 102.641981, 10.309511, 1.008070e+05, 2.387330e+01
43, 2000, 6, 7, 6, 12120520, 100.894398, 11.511461, 1.007327e+05, 2.133496e+01
43, 2000, 6, 7, 12, 26236959, 102.014905, 11.314497, 1.006664e+05, 2.191711e+01
43, 2000, 6, 7, 18, 23796589, 101.255152, 12.251594, 1.004776e+05, 2.365380e+01
43, 2000, 6, 8, 0, 17239751, 100.424198, 13.212737, 1.004090e+05, 2.808398e+01
43, 2000, 6, 8, 6, 6824126, 99.258341, 13.640380, 1.002047e+05, 2.222406e+01
43, 2000, 6, 8, 12, 27590821, 98.243911, 14.463085, 9.998768e+04, 2.421550e+01
43, 2000, 6, 8, 18, 24904840, 96.980024, 14.912165, 1.001795e+05, 2.017727e+01
43, 2000, 6, 9, 0, 22773331, 96.301323, 15.516111, 1.002631e+05, 2.322834e+01
43, 2000, 6, 9, 6, 28824227, 95.386084, 16.147456, 1.001773e+05, 2.488687e+01
43, 2000, 6, 9, 12, 6405659, 94.221063, 16.299385, 1.002523e+05, 2.260540e+01
43, 2000, 6, 9, 18, 9882946, 93.043732, 16.203998, 1.004274e+05, 1.957958e+01
43, 2000, 6, 10, 0, 17718932, 92.163373, 16.176515, 1.005202e+05, 1.840601e+01
43, 2000, 6, 10, 6, 138556, 91.122393, 16.552176, 1.005383e+05, 1.756461e+01
43, 2000, 6, 10, 12, 2371496, 90.066483, 16.688984, 1.005374e+05, 1.844766e+01
